run_number	pmt_id	pedestal	gain
100359	1	5723.070	6043.930
100359	2	6348.600	6672.970
100359	3	3750.470	4063.230
100359	4	6261.070	6599.220
100359	5	4044.210	4479.380
100359	6	5607.830	5879.130
100359	7	3689.210	4014.170
100359	8	5990.070	6272.460
100359	9	4862.800	5141.030
100360	0	5791.240	6102.280
100360	1	5731.750	6040.020
100360	2	6347.730	6667.720
100360	3	3755.700	4070.660
100360	4	6265.750	6599.330
100360	5	4042.820	4421.200
100360	6	5608.220	5876.950
100360	7	3687.920	4003.770
100360	8	5992.320	6302.500
100360	9	4860.050	5145.430
100361	0	5795.220	6102.830
100361	1	5734.630	6060.740
100361	2	6348.980	6669.310
100361	3	3765.110	4092.700
100361	4	6272.770	6617.780
100361	5	4057.410	4440.140
100361	6	5614.210	5879.390
100361	7	3692.230	4013.280
100361	8	5990.380	6286.770
100361	9	4871.830	5138.370
100362	0	5785.360	6103.920
100362	1	5730.550	6034.360
100362	2	6351.250	6673.630
100362	3	3760.620	4077.470
100362	4	6267.060	6612.940
100362	5	4042.320	4427.600
100362	6	5594.890	5868.150
100362	7	3674.620	4001.900
100362	8	5981.660	6271.170
100362	9	4854.230	5102.650
100363	0	5806.290	6139.350
100363	1	5747.070	6083.530
100363	2	6354.590	6669.450
100363	3	3773.840	4087.130
100363	4	6276.370	6626.350
100363	5	4065.040	4458.420
100363	6	5618.320	5894.140
100363	7	3697.810	4025.540
100363	8	5995.910	6278.420
100363	9	4879.910	5176.060
100364	0	5797.320	6126.630
100364	1	5731.130	6044.210
100364	2	6348.410	6668.980
100364	3	3762.850	4076.490
100364	4	6260.500	6603.660
100364	5	4053.500	4419.340
100364	6	5606.410	5881.980
100364	7	3681.760	3999.230
100364	8	5993.820	6278.690
100364	9	4860.140	5112.130
100365	0	5783.120	6079.980
100365	1	5722.370	6030.670
100365	2	6337.240	6659.930
100365	3	3751.290	4079.100
100365	4	6250.970	6596.570
100365	5	4045.410	4444.450
100365	6	5598.810	5864.360
100365	7	3669.050	3980.670
100365	8	5985.020	6272.830
100365	9	4849.250	5113.840
100366	0	5792.890	6103.020
100366	1	5730.320	6052.750
100366	2	6345.210	6666.070
100366	3	3753.690	4086.070
100366	4	6262.860	6608.010
100366	5	4049.210	4462.900
100366	6	5604.820	5875.920
100366	7	3669.990	3993.970
100366	8	5993.990	6266.410
100366	9	4852.840	5153.650
100367	0	5786.340	6094.190
100367	1	5728.790	6045.400
100367	2	6343.840	6665.060
100367	3	3763.680	4083.400
100367	4	6262.180	6606.060
100367	5	4052.540	4459.930
100367	6	5608.980	5885.910
100367	7	3676.180	3997.440
100367	8	5994.930	6282.040
100367	9	4858.120	5019.320
100368	0	5799.830	6105.730
100368	1	5736.690	6052.660
100368	2	6346.610	6667.380
100368	3	3763.840	4079.970
100368	4	6271.330	6611.880
100368	5	4052.230	4445.740
100368	6	5608.300	5875.640
100368	7	3684.650	4002.660
100368	8	5991.110	6296.680
100368	9	4862.220	5165.570
100369	0	5793.690	6093.500
100369	1	5737.470	6040.890
100369	2	6338.510	6658.010
100369	3	3759.650	4084.820
100369	4	6271.880	6613.640
100369	5	4042.520	4424.440
100369	6	5601.730	5879.930
100369	7	3673.280	3992.700
100369	8	5988.370	6281.910
100369	9	4856.120	5115.710
100370	0	5796.250	6110.220
100370	1	5735.340	6059.630
100370	2	6339.860	6668.210
100370	3	3757.700	4084.130
100370	4	6268.240	6610.980
100370	5	4048.400	4431.450
100370	6	5603.330	5866.320
100370	7	3676.800	3988.250
100370	8	5989.120	6295.480
100370	9	4856.440	5129.090
100371	0	5804.360	6094.810
100371	1	5736.110	6043.750
100371	2	6348.340	6656.470
100371	3	3765.900	4094.390
100371	4	6260.590	6602.690
100371	5	4050.220	4439.200
100371	6	5607.460	5869.980
100371	7	3676.280	3998.240
100371	8	5988.930	6279.210
100371	9	4854.500	5104.740
100372	0	5791.990	6099.070
100372	1	5726.780	6035.460
100372	2	6343.190	6656.290
100372	3	3761.270	4087.760
100372	4	6255.010	6594.470
100372	5	4041.940	4443.830
100372	6	5605.140	5878.100
100372	7	3670.120	3981.990
100372	8	5987.860	6273.100
100372	9	4849.320	5127.270
100373	0	5796.960	6099.460
100373	1	5725.670	6035.700
100373	2	6345.710	6664.730
100373	3	3759.000	4089.830
100373	4	6269.300	6625.600
100373	5	4040.340	4430.400
100373	6	5607.030	5881.160
100373	7	3677.910	3999.210
100373	8	5990.170	6283.120
100373	9	4851.570	5138.040
100374	0	5804.630	6100.790
100374	1	5740.210	6051.140
100374	2	6354.030	6663.860
100374	3	3764.440	4094.430
100374	4	6270.630	6610.200
100374	5	4052.010	4435.030
100374	6	5615.340	5882.750
100374	7	3691.040	4004.400
100374	8	5987.780	6290.430
100374	9	4873.340	5122.270
100375	0	5792.300	6111.940
100375	1	5728.910	6046.170
100375	2	6342.710	6659.170
100375	3	3755.800	4086.360
100375	4	6259.080	6597.410
100375	5	4038.580	4417.960
100375	6	5602.010	5873.570
100375	7	3673.730	3990.910
100375	8	5974.650	6267.600
100375	9	4853.650	5084.890
100376	0	5798.230	6091.670
100376	1	5733.260	6048.600
100376	2	6347.670	6670.460
100376	3	3763.520	4091.030
100376	4	6267.500	6604.970
100376	5	4043.970	4417.520
100376	6	5609.240	5872.650
100376	7	3685.550	3997.470
100376	8	5994.250	6266.510
100376	9	4864.430	5150.890
100377	0	5801.640	6118.750
100377	1	5734.330	6049.250
100377	2	6346.700	6673.010
100377	3	3770.060	4088.690
100377	4	6267.280	6611.720
100377	5	4050.780	4428.920
100377	6	5622.900	5884.780
100377	7	3692.610	4021.000
100377	8	5995.520	6277.570
100377	9	4871.030	5110.070
100378	0	5806.170	6123.320
100378	1	5739.420	6066.760
100378	2	6354.260	6664.000
100378	3	3773.960	4099.820
100378	4	6268.200	6609.530
100378	5	4058.560	4468.910
100378	6	5623.440	5891.140
100378	7	3690.130	4005.540
100378	8	5994.100	6290.620
100378	9	4879.480	5158.140
100379	0	5775.660	6087.310
100379	1	5717.340	6025.940
100379	2	6335.570	6656.110
100379	3	3758.840	4081.250
100379	4	6247.890	6584.520
100379	5	4043.240	4430.840
100379	6	5597.470	5870.110
100379	7	3666.850	3987.760
100379	8	5984.430	6269.680
100379	9	4852.260	5031.400
100380	0	5801.960	6113.010
100380	1	5733.600	6051.400
100380	2	6352.270	6677.670
100380	3	3764.140	4080.360
100380	4	6263.780	6601.930
100380	5	4057.860	4430.410
100380	6	5621.080	5891.990
100380	7	3693.380	4013.670
100380	8	5996.960	6296.890
100380	9	4880.900	5159.420
100381	0	5799.940	6093.960
100381	1	5739.670	6052.520
100381	2	6353.600	6671.590
100381	3	3767.400	4091.560
100381	4	6268.470	6613.570
100381	5	4058.740	4481.810
100381	6	5623.010	5894.190
100381	7	3689.790	4005.980
100381	8	5994.770	6263.230
100381	9	4880.690	5091.860
100382	0	5795.600	6096.120
100382	1	5733.380	6046.320
100382	2	6355.130	6677.200
100382	3	3762.670	4077.690
100382	4	6265.380	6596.730
100382	5	4051.960	4444.470
100382	6	5616.320	5883.640
100382	7	3690.030	4013.420
100382	8	5992.580	6300.530
100382	9	4876.070	5086.560
100383	0	5801.520	6108.810
100383	1	5739.280	6046.320
100383	2	6351.410	6669.730
100383	3	3761.270	4084.770
100383	4	6262.670	6601.950
100383	5	4052.970	4437.080
100383	6	5621.020	5893.280
100383	7	3689.870	4019.060
100383	8	5998.000	6298.620
100383	9	4879.360	5113.990
100384	0	5796.950	6117.840
100384	1	5737.060	6057.220
100384	2	6351.300	6664.310
100384	3	3750.370	4084.690
100384	4	6252.700	6590.210
100384	5	4046.600	4410.690
100384	6	5617.000	5888.970
100384	7	3686.630	4012.940
100384	8	6000.630	6285.280
100384	9	4871.880	5154.430
100385	0	5797.800	6137.480
100385	1	5733.570	6048.430
100385	2	6351.800	6669.240
100385	3	3758.800	4092.610
100385	4	6264.020	6607.910
100385	5	4051.880	4424.350
100385	6	5624.840	5892.270
100385	7	3693.620	4005.350
100385	8	5999.690	6281.350
100385	9	4876.260	5137.840
100386	0	5795.970	6100.190
100386	1	5738.660	6068.500
100386	2	6352.370	6668.820
100386	3	3760.270	4084.200
100386	4	6258.310	6598.240
100386	5	4048.220	4433.420
100386	6	5618.530	5889.060
100386	7	3692.980	4004.580
100386	8	5999.250	6287.270
100386	9	4871.910	5141.170
100387	0	5788.400	6097.170
100387	1	5734.990	6051.460
100387	2	6346.180	6670.180
100387	3	3757.690	4083.110
100387	4	6257.140	6604.880
100387	5	4049.890	4456.850
100387	6	5613.450	5889.720
100387	7	3687.460	3987.370
100387	8	5992.220	6284.860
100387	9	4872.050	5096.100
100388	0	5780.230	6103.540
100388	1	5725.210	6028.670
100388	2	6345.160	6665.810
100388	3	3749.530	4080.530
100388	4	6255.320	6597.890
100388	5	4044.250	4405.470
100388	6	5611.360	5876.610
100388	7	3679.500	3996.530
100388	8	5990.220	6297.800
100388	9	4863.320	5141.330
100389	0	5795.810	6104.590
100389	1	5737.120	6047.450
100389	2	6346.740	6663.630
100389	3	3759.130	4085.510
100389	4	6262.790	6612.420
100389	5	4059.870	4429.920
100389	6	5618.560	5903.440
100389	7	3691.760	4018.410
100389	8	5993.090	6277.660
100389	9	4878.260	5169.950
100390	0	5795.950	6101.510
100390	1	5743.530	6058.190
100390	2	6358.040	6675.120
100390	3	3764.370	4090.360
100390	4	6269.900	6612.740
100390	5	4064.390	4435.330
100390	6	5623.590	5889.130
100390	7	3696.760	4025.650
100390	8	5993.720	6288.760
100390	9	4883.660	5188.700
100391	0	5782.160	6084.720
100391	1	5738.420	6034.930
100391	2	6344.760	6669.050
100391	3	3749.950	4074.850
100391	4	6260.830	6610.610
100391	5	4056.330	4440.320
100391	6	5612.790	5886.490
100391	7	3687.600	3995.140
100391	8	5988.770	6286.700
100391	9	4866.200	5087.420
100392	0	5768.830	6085.970
100392	1	5726.040	6044.450
100392	2	6341.230	6662.480
100392	3	3749.910	4075.120
100392	4	6255.840	6595.760
100392	5	4041.240	4427.490
100392	6	5597.910	5870.640
100392	7	3673.440	3995.510
100392	8	5980.740	6277.990
100392	9	4857.710	5133.680
100393	0	5778.250	6090.740
100393	1	5731.020	6051.140
100393	2	6348.230	6662.900
100393	3	3753.710	4088.350
100393	4	6261.750	6611.450
100393	5	4039.560	4412.540
100393	6	5612.540	5884.270
100393	7	3679.660	3998.150
100393	8	5988.010	6297.670
100393	9	4863.560	5084.330
100394	0	5796.740	6109.200
100394	1	5739.150	6060.400
100394	2	6352.710	6666.170
100394	3	3765.940	4096.860
100394	4	6267.860	6609.190
100394	5	4044.610	4400.160
100394	6	5621.170	5889.070
100394	7	3690.200	4010.350
100394	8	5994.870	6287.570
100394	9	4887.310	4602.980
100395	0	5798.060	6103.670
100395	1	5744.920	6061.580
100395	2	6350.820	6671.850
100395	3	3763.390	4085.670
100395	4	6261.390	6604.150
100395	5	4050.110	4477.810
100395	6	5620.550	5889.020
100395	7	3696.520	4011.960
100395	8	5996.410	6302.210
100395	9	4893.670	5142.130
100396	0	5802.200	6116.810
100396	1	5744.310	6081.710
100396	2	6353.430	6680.240
100396	3	3763.720	4089.030
100396	4	6266.890	6612.250
100396	5	4052.750	4423.380
100396	6	5621.210	5893.390
100396	7	3695.410	4014.870
100396	8	5999.170	6291.720
100396	9	4888.940	5071.410
100397	0	5798.370	6134.900
100397	1	5741.090	6048.500
100397	2	6347.800	6662.030
100397	3	3760.710	4095.400
100397	4	6269.530	6612.600
100397	5	4052.800	4409.850
100397	6	5625.940	5891.700
100397	7	3687.080	4012.930
100397	8	6003.060	6137.730
100397	9	4879.080	5139.070
100400	0	5795.290	6117.970
100400	1	5729.150	6023.800
100400	2	6338.400	6661.120
100400	3	3751.390	4089.830
100400	4	6253.960	6593.220
100400	5	4041.040	4450.490
100400	6	5616.640	5896.440
100400	7	3690.140	3992.520
100400	8	5991.970	6300.080
100400	9	4866.580	5119.180
100401	0	5797.870	6106.770
100401	1	5730.370	6057.710
100401	2	6343.710	6667.450
100401	3	3744.530	4064.030
100401	4	6250.760	6599.070
100401	5	4046.020	4428.860
100401	6	5609.420	5878.980
100401	7	3685.190	4000.860
100401	8	5991.680	6300.100
100401	9	4866.290	5130.940
100402	0	5802.600	6128.320
100402	1	5736.570	6046.680
100402	2	6349.040	6665.860
100402	3	3756.310	4081.370
100402	4	6261.850	6605.010
100402	5	4052.660	4414.690
100402	6	5630.500	5902.800
100402	7	3699.030	4014.000
100402	8	5995.600	6290.610
100402	9	4886.970	5139.940
100403	0	5793.670	6104.370
100403	1	5726.990	6040.830
100403	2	6342.800	6657.640
100403	3	3748.180	4068.170
100403	4	6256.020	6593.420
100403	5	4046.050	4425.690
100403	6	5615.280	5892.670
100403	7	3687.300	3994.200
100403	8	5992.320	6283.140
100403	9	4865.770	5163.400
100404	0	5796.980	6101.960
100404	1	5727.070	6062.380
100404	2	6343.160	6661.590
100404	3	3747.970	4076.990
100404	4	6251.850	6595.310
100404	5	4048.210	4435.560
100404	6	5613.580	5884.380
100404	7	3681.630	3988.970
100404	8	5988.990	6293.740
100404	9	4861.670	5133.350
100405	0	5784.860	6078.720
100405	1	5721.140	6045.680
100405	2	6333.800	6652.000
100405	3	3737.290	4067.740
100405	4	6246.440	6586.320
100405	5	4038.020	4419.740
100405	6	5600.450	5869.150
100405	7	3676.820	4008.430
100405	8	5986.480	6280.110
100405	9	4856.050	5071.890
100406	0	5783.170	6106.730
100406	1	5718.910	6034.190
100406	2	6333.940	6658.090
100406	3	3740.110	4065.230
100406	4	6242.420	6590.550
100406	5	4040.640	4408.670
100406	6	5598.960	5871.350
100406	7	3672.810	3989.720
100406	8	5986.230	6278.680
100406	9	4853.610	5128.170
100407	0	5803.260	6102.960
100407	1	5734.880	6047.510
100407	2	6343.500	6661.710
100407	3	3751.450	4075.000
100407	4	6255.780	6603.550
100407	5	4059.700	4442.690
100407	6	5621.900	5901.070
100407	7	3698.140	4004.610
100407	8	5992.090	6287.540
100407	9	4876.810	5168.830
100408	0	5802.090	6112.640
100408	1	5732.660	6054.890
100408	2	6344.790	6666.650
100408	3	3746.440	4067.560
100408	4	6255.030	6594.770
100408	5	4052.120	4436.170
100408	6	5619.990	5898.110
100408	7	3685.740	4010.120
100408	8	5992.630	6287.820
100408	9	4882.060	5130.720
100409	0	5774.980	6095.370
100409	1	5709.450	6018.610
100409	2	6326.720	6649.120
100409	3	3732.340	4059.980
100409	4	6245.170	6589.570
100409	5	4035.420	4421.650
100409	6	5593.500	5866.890
100409	7	3652.760	3968.070
100409	8	5987.740	6273.070
100409	9	4842.620	5126.800
100410	0	5798.910	6106.650
100410	1	5731.890	6038.770
100410	2	6343.990	6664.310
100410	3	3753.280	4070.480
100410	4	6254.150	6601.850
100410	5	4053.730	4466.950
100410	6	5613.860	5896.670
100410	7	3687.050	4001.260
100410	8	5991.780	6275.050
100410	9	4869.410	5143.570
100411	0	5797.290	6099.240
100411	1	5733.090	6051.460
100411	2	6345.660	6666.140
100411	3	3748.920	4075.580
100411	4	6253.560	6599.450
100411	5	4056.040	4436.770
100411	6	5611.610	5879.350
100411	7	3689.970	3993.950
100411	8	5992.610	6295.280
100411	9	4871.360	5123.120
100412	0	5787.430	6103.930
100412	1	5727.160	6049.940
100412	2	6340.320	6655.820
100412	3	3748.340	4069.090
100412	4	6250.980	6593.770
100412	5	4053.560	4467.270
100412	6	5604.340	5875.330
100412	7	3677.770	4006.300
100412	8	5986.920	6274.780
100412	9	4869.420	5165.480
100413	0	5795.050	6085.230
100413	1	5741.130	6060.530
100413	2	6348.400	6667.450
100413	3	3761.880	4091.540
100413	4	6260.060	6604.780
100413	5	4063.650	4467.260
100413	6	5624.020	5891.340
100413	7	3697.060	4017.290
100413	8	5997.030	6274.460
100413	9	4892.500	5177.210
100414	0	5781.790	6090.970
100414	1	5724.060	6053.790
100414	2	6348.390	6661.000
100414	3	3750.530	4077.290
100414	4	6253.570	6591.580
100414	5	4058.720	4441.040
100414	6	5614.830	5881.790
100414	7	3686.350	4002.920
100414	8	5990.460	6291.170
100414	9	4871.830	5137.140
100415	0	5789.220	6078.870
100415	1	5733.910	6044.050
100415	2	6344.030	6667.010
100415	3	3756.210	4076.090
100415	4	6257.710	6602.420
100415	5	4053.550	4422.350
100415	6	5619.100	5879.900
100415	7	3691.480	4012.250
100415	8	5992.800	6284.360
100415	9	4878.630	5126.090
100416	0	5792.400	6115.660
100416	1	5734.850	6058.050
100416	2	6343.890	6670.240
100416	3	3756.230	4078.540
100416	4	6262.730	6607.030
100416	5	4052.930	4451.650
100416	6	5617.370	5885.840
100416	7	3694.220	4018.150
100416	8	5988.210	6290.030
100416	9	4883.280	5112.400
100417	0	5797.620	6108.980
100417	1	5735.200	6050.720
100417	2	6343.450	6662.200
100417	3	3754.640	4094.490
100417	4	6261.400	6599.340
100417	5	4058.840	4444.370
100417	6	5619.600	5903.480
100417	7	3699.800	4026.180
100417	8	5990.990	6278.000
100417	9	4890.250	5185.870
100418	0	5796.310	6104.660
100418	1	5734.620	6061.160
100418	2	6341.830	6663.310
100418	3	3751.400	4076.200
100418	4	6258.230	6596.830
100418	5	4062.770	4427.570
100418	6	5617.910	5886.520
100418	7	3694.300	4012.170
100418	8	5994.760	6286.330
100418	9	4887.610	5157.200
100419	0	5792.820	6097.900
100419	1	5731.560	6069.370
100419	2	6346.210	6661.180
100419	3	3750.600	4075.690
100419	4	6257.670	6598.660
100419	5	4060.110	4430.580
100419	6	5625.510	5892.030
100419	7	3693.360	4015.430
100419	8	5992.680	6287.020
100419	9	4890.770	5049.680
100420	0	5799.960	6117.940
100420	1	5733.620	6045.490
100420	2	6344.460	6665.500
100420	3	3754.770	4085.370
100420	4	6260.370	6601.260
100420	5	4060.240	4436.580
100420	6	5628.870	5878.490
100420	7	3705.220	4032.760
100420	8	5999.060	6267.950
100420	9	4898.030	5174.500
100421	0	5799.520	6109.840
100421	1	5735.690	6043.650
100421	2	6341.940	6663.140
100421	3	3756.700	4080.060
100421	4	6263.360	6612.440
100421	5	4064.950	4455.860
100421	6	5633.900	5900.850
100421	7	3708.670	4038.410
100421	8	5999.600	6275.640
100421	9	4896.700	5181.730
100422	0	5798.780	6113.910
100422	1	5738.790	6045.050
100422	2	6344.320	6664.490
100422	3	3757.360	4074.800
100422	4	6262.690	6596.470
100422	5	4057.310	4457.530
100422	6	5623.740	5884.410
100422	7	3697.490	4026.060
100422	8	5996.890	6297.460
100422	9	4891.030	5070.110
100425	0	5799.910	6110.530
100425	1	5732.690	6054.010
100425	2	6339.390	6650.560
100425	3	3748.890	4067.010
100425	4	6254.870	6598.710
100425	5	4049.750	4433.910
100425	6	5615.850	5880.160
100425	7	3690.360	4008.930
100425	8	5996.740	6300.790
100425	9	4889.520	4884.730
100426	0	5798.360	6117.940
100426	1	5729.930	6047.570
100426	2	6336.190	6652.210
100426	3	3751.880	4086.690
100426	4	6253.640	6591.190
100426	5	4051.850	4445.590
100426	6	5620.770	5895.860
100426	7	3687.830	3999.630
100426	8	5995.500	6216.320
100426	9	4891.580	5168.740
100427	0	5789.860	6092.480
100427	1	5719.620	6031.600
100427	2	6328.210	6643.330
100427	3	3742.890	4075.080
100427	4	6238.080	6586.460
100427	5	4043.630	4453.680
100427	6	5609.530	5878.380
100427	7	3674.990	3999.070
100427	8	5990.300	6266.390
100427	9	4871.830	2151.860
100428	0	5786.710	6095.260
100428	1	5723.830	6038.330
100428	2	6332.380	6648.080
100428	3	3748.800	4070.140
100428	4	6246.470	6577.310
100428	5	4040.730	4424.830
100428	6	5609.500	5880.680
100428	7	3682.190	4001.910
100428	8	5988.990	6260.620
100428	9	4869.910	5139.270
100429	0	5809.000	6123.810
100429	1	5744.600	6064.490
100429	2	6346.750	6667.550
100429	3	3762.120	4081.060
100429	4	6259.110	6610.620
100429	5	4060.850	4429.980
100429	6	5635.210	5911.560
100429	7	3703.760	4021.020
100429	8	5993.670	6278.040
100429	9	4902.340	5185.040
100430	0	5794.140	6110.830
100430	1	5729.350	6054.530
100430	2	6329.170	6648.230
100430	3	3751.620	4067.860
100430	4	6248.620	6587.440
100430	5	4047.420	4428.430
100430	6	5622.550	5879.160
100430	7	3685.550	4001.810
100430	8	5987.360	6281.210
100430	9	4877.970	5045.350
100431	0	5805.350	6118.550
100431	1	5742.150	6051.960
100431	2	6341.870	6661.600
100431	3	3762.310	4085.220
100431	4	6260.470	6595.840
100431	5	4058.180	4430.730
100431	6	5630.840	5908.430
100431	7	3702.500	4009.340
100431	8	5994.850	6316.150
100431	9	4900.350	5147.000
100432	0	5790.200	6095.460
100432	1	5726.980	6036.810
100432	2	6333.640	6651.150
100432	3	3751.870	4092.340
100432	4	6247.340	6595.030
100432	5	4037.530	4407.720
100432	6	5600.580	5873.600
100432	7	3674.210	3993.370
100432	8	5983.260	6286.010
100432	9	4872.090	5142.750
100433	0	5787.360	6100.840
100433	1	5719.280	6041.340
100433	2	6327.310	6646.440
100433	3	3743.530	4054.180
100433	4	6238.470	6583.230
100433	5	4036.360	4436.390
100433	6	5597.880	5872.680
100433	7	3670.210	4000.420
100433	8	5989.610	6249.040
100433	9	4865.040	5147.180
100434	0	5784.630	6084.380
100434	1	5722.470	6068.180
100434	2	6328.540	6653.140
100434	3	3751.180	4079.990
100434	4	6244.330	6588.780
100434	5	4050.770	4420.360
100434	6	5612.580	5897.300
100434	7	3674.920	3985.550
100434	8	5987.330	6257.710
100434	9	4864.670	5074.160
100435	0	5795.250	6114.560
100435	1	5725.050	6042.730
100435	2	6332.660	6649.900
100435	3	3749.260	4070.420
100435	4	6242.030	6584.360
100435	5	4053.300	4458.200
100435	6	5612.160	5889.560
100435	7	3682.890	4006.220
100435	8	5982.210	6276.120
100435	9	4875.010	5130.960
100436	0	5805.180	6115.310
100436	1	5728.500	6040.880
100436	2	6332.700	6651.020
100436	3	3762.710	4086.840
100436	4	6249.850	6591.360
100436	5	4056.030	4438.890
100436	6	5613.960	5874.540
100436	7	3686.170	4008.990
100436	8	5984.800	6278.290
100436	9	4881.300	5183.590
100437	0	5804.830	6109.380
100437	1	5726.410	6032.610
100437	2	6332.250	6660.070
100437	3	3755.730	4080.630
100437	4	6256.000	6596.560
100437	5	4048.600	4481.360
100437	6	5610.930	5885.210
100437	7	3679.290	3997.180
100437	8	5982.530	6268.130
100437	9	4868.660	3063.380
100438	0	5796.210	6113.480
100438	1	5722.730	6037.490
100438	2	6331.060	6649.930
100438	3	3751.540	4080.320
100438	4	6253.400	6594.140
100438	5	4047.630	4453.200
100438	6	5608.820	5879.070
100438	7	3680.070	4009.480
100438	8	5985.050	6268.270
100438	9	4870.430	5136.940
100439	0	5798.550	6100.390
100439	1	5730.490	6032.220
100439	2	6331.920	6653.210
100439	3	3761.130	4085.370
100439	4	6257.050	6597.140
100439	5	4053.470	4437.000
100439	6	5605.900	5879.910
100439	7	3691.150	4015.440
100439	8	5989.560	6276.140
100439	9	4877.560	5094.130
100440	0	5806.640	6114.230
100440	1	5733.660	6043.910
100440	2	6328.380	6646.750
100440	3	3770.220	4101.960
100440	4	6262.330	6606.660
100440	5	4054.700	4424.560
100440	6	5614.040	5889.770
100440	7	3690.020	4015.890
100440	8	5991.530	6289.720
100440	9	4882.600	5131.820
100441	0	5859.470	6219.160
100441	1	5786.480	6069.330
100441	2	6394.790	6671.260
100441	3	3826.850	4112.400
100441	4	6316.350	6742.140
100441	5	4120.650	5082.970
100441	6	5667.760	5954.560
100441	7	3754.420	4246.020
100441	8	6050.200	5948.300
100441	9	4950.330	5227.360
100443	0	5810.370	6127.840
100443	1	5738.910	6051.080
100443	2	6346.520	6669.100
100443	3	3763.520	4091.560
100443	4	6235.550	6575.760
100443	5	4063.860	4436.770
100443	6	5600.240	5870.750
100443	7	3707.690	4029.130
100443	8	5991.400	6309.970
100443	9	4899.890	5145.700
100444	0	5799.900	6092.350
100444	1	5734.720	6038.690
100444	2	6337.660	6657.230
100444	3	3760.260	4082.190
100444	4	6225.860	6565.280
100444	5	4055.650	4438.770
100444	6	5590.160	5875.650
100444	7	3688.000	4009.360
100444	8	5986.920	6274.450
100444	9	4880.910	5160.420
100445	0	5797.690	6122.610
100445	1	5736.620	6057.950
100445	2	6338.020	6663.530
100445	3	3762.800	4090.030
100445	4	6231.420	6569.300
100445	5	4059.240	4440.530
100445	6	5595.460	5862.280
100445	7	3693.720	4017.250
100445	8	5985.780	6282.740
100445	9	4886.260	5177.470
100446	0	5807.790	6110.740
100446	1	5743.590	6055.090
100446	2	6349.110	6669.560
100446	3	3765.850	4091.750
100446	4	6238.040	6577.880
100446	5	4062.190	4455.690
100446	6	5605.950	5880.500
100446	7	3701.620	4024.200
100446	8	5991.460	6290.060
100446	9	4897.750	5182.990
100447	0	5794.950	6110.670
100447	1	5723.550	6017.040
100447	2	6338.620	6660.350
100447	3	3759.000	4087.210
100447	4	6232.410	6579.710
100447	5	4051.090	4409.980
100447	6	5591.640	5860.990
100447	7	3684.670	4015.100
100447	8	5980.850	6268.410
100447	9	4881.860	5140.220
100448	0	5791.990	6094.220
100448	1	5719.690	6018.400
100448	2	6339.060	6656.150
100448	3	3752.340	4079.110
100448	4	6228.690	6576.650
100448	5	4045.830	4408.680
100448	6	5576.940	5838.040
100448	7	3683.290	4004.270
100448	8	5973.490	6276.050
100448	9	4873.500	5106.760
100449	0	5795.350	6103.350
100449	1	5730.650	6045.900
100449	2	6342.500	6659.620
100449	3	3758.320	4084.540
100449	4	6232.300	6575.020
100449	5	4057.050	4443.500
100449	6	5593.770	5869.550
100449	7	3694.760	4013.030
100449	8	5977.800	6271.330
100449	9	4886.990	5178.620
100450	0	5808.320	6116.420
100450	1	5741.520	6047.590
100450	2	6355.220	6668.410
100450	3	3768.890	4111.290
100450	4	6248.140	6590.750
100450	5	4065.920	4422.110
100450	6	5614.530	5891.780
100450	7	3710.910	4043.950
100450	8	5989.330	6270.300
100450	9	4909.730	5197.470
100451	0	0.000	0.000
100451	1	0.000	0.000
100451	2	0.000	0.000
100451	3	0.000	0.000
100451	4	0.000	0.000
100451	5	0.000	0.000
100451	6	0.000	0.000
100451	7	0.000	0.000
100451	8	0.000	0.000
100451	9	0.000	0.000
100453	0	5792.630	6092.230
100453	1	5730.940	6057.170
100453	2	6340.230	6658.070
100453	3	3758.170	4080.520
100453	4	6239.570	6584.960
100453	5	4053.460	4424.410
100453	6	5589.520	5870.640
100453	7	3696.970	4013.510
100453	8	5987.330	6299.310
100453	9	4881.360	5172.040
100454	0	5795.910	6136.060
100454	1	5733.330	6054.810
100454	2	6345.820	6668.410
100454	3	3759.350	4098.130
100454	4	6237.240	6586.380
100454	5	4060.830	4430.950
100454	6	5596.270	5883.590
100454	7	3700.370	4016.610
100454	8	5994.020	6295.010
100454	9	4894.650	4200.890
100455	0	5808.360	6107.820
100455	1	5733.010	6041.330
100455	2	6351.310	6680.510
100455	3	3764.000	4087.670
100455	4	6242.020	6574.520
100455	5	4063.230	4481.060
100455	6	5602.200	5872.030
100455	7	3700.410	4025.930
100455	8	5988.280	6278.080
100455	9	4895.270	5180.330
100456	0	5807.760	6117.460
100456	1	5728.950	6050.420
100456	2	6354.160	6674.320
100456	3	3762.770	4094.900
100456	4	6239.400	6592.810
100456	5	4057.980	4493.240
100456	6	5594.840	5872.830
100456	7	3695.970	4013.630
100456	8	5986.750	6268.820
100456	9	4888.790	5155.310
100457	0	5798.060	6119.220
100457	1	5720.860	6045.130
100457	2	6353.250	6665.530
100457	3	3760.420	4093.940
100457	4	6234.070	6576.530
100457	5	4048.280	4444.460
100457	6	5582.360	5847.360
100457	7	3684.150	4004.690
100457	8	5977.890	6257.160
100457	9	4878.200	5159.790
100458	0	5803.520	6113.570
100458	1	5733.270	6064.240
100458	2	6347.600	6668.520
100458	3	3770.330	4093.620
